Genome elements	LOGFC_prfA_Star vs EGDe_280212.ge	FC_prfA_Star vs EGDe_280212.ge	STAT_prfA_Star vs EGDe_280212_LPE.ge	STAT_prfA_Star vs EGDe_280212_FDRBH.ge	STAT_prfA_Star vs EGDe_280212_FDRBY.ge	STAT_prfA_Star vs EGDe_280212_FDRBONF.ge	Strand	Begin	End	Length (bp)	Info	Description	Note	Supp Note	Operon	COG	StartCodon	SD energy
lmo2487	-0.5325045036148399	-1.4464380186323447	0.5942723759608715	1.0	1.0	1.0	-	2561120	2562382	1263			hypothetical protein				ATG	 
lmo2488	-0.3728112690972001	-1.2948735946205736	0.6520606468536212	1.0	1.0	1.0	-	2562591	2565461	2871	uvrA		excinuclease ABC subunit A				TTG	 
lmo2489	-0.606486887969309	-1.5225471309967797	0.44497001384290225	1.0	1.0	1.0	-	2565469	2567445	1977	uvrB		excinuclease ABC subunit B				TTG	 
lmo2490	-0.019110700043850848	-1.0133346517861443	0.9827255576651198	1.0	1.0	1.0	-	2567696	2567935	240			CsbA protein				ATG	 
lmo2491	-0.14197712962229048	-1.1034162479555023	0.8619787491755105	1.0	1.0	1.0	-	2567956	2568603	648			hypothetical protein				ATG	 
lmo2492	-0.1997682725663097	-1.1485138644858628	0.8125948235344947	1.0	1.0	1.0	-	2568625	2569011	387			hypothetical protein				TTG	 
lmo2493	0.9919732832108101	1.988903505163481	0.2831199901983372	1.0	1.0	1.0	-	2569117	2569422	306			ArsR family transcriptional regulator				ATG	 
lmo2494	0.07005885784616961	1.0497595099457893	0.9419115711264014	1.0	1.0	1.0	-	2569690	2570349	660			PhoU family transcriptional regulator				ATG	 
lmo2495	-0.22779339963090006	-1.171042470702079	0.8188387492795444	1.0	1.0	1.0	-	2570362	2571141	780			phosphate ABC transporter ATP-binding protein				ATG	 
lmo2496	0.2780670742967395	1.2125691929542965	0.7153875274044283	1.0	1.0	1.0	-	2571156	2571971	816			phosphate ABC transporter ATP-binding protein				ATG	 
lmo2497	0.45175644205281884	1.367704386499036	0.6279853056698643	1.0	1.0	1.0	-	2571999	2572883	885			phosphate ABC transporter permease				ATG	 
lmo2498	0.19577394323288022	1.1453384201422814	0.8274691805895746	1.0	1.0	1.0	-	2572880	2573803	924			phosphate ABC transporter permease				TTG	 
lmo2499	-0.16798855430459003	-1.1234909897226577	0.856863006163687	1.0	1.0	1.0	-	2573897	2574805	909			phosphate ABC transporter substrate-binding protein				ATG	 
lmo2500	-0.24193539819174958	-1.1825780449151053	0.7777401229432658	1.0	1.0	1.0	-	2575061	2576836	1776	phoR		two-component sensor histidine kinase				ATG	 
lmo2501	-0.4190334543202283	-1.3370314991585632	0.6239472797246928	1.0	1.0	1.0	-	2576836	2577546	711	phoP		two-component response phosphate regulator				TTG	 
lmo2502	-0.2027119099163901	-1.1508596545636143	0.7964097524412905	1.0	1.0	1.0	-	2577696	2578871	1176			hypothetical protein				ATG	 
lmo2503	0.011452380758919745	1.0079697763639621	0.9884412194306567	1.0	1.0	1.0	-	2578899	2580347	1449			cardiolipin synthase				ATG	 
lmo2504	0.7301347132070504	1.6587939760759545	0.38542240090132784	1.0	1.0	1.0	-	2580470	2581780	1311			cell wall-binding protein				ATG	 
lmo2505	0.7239416321283212	1.6516885052895367	0.33136152477420566	1.0	1.0	1.0	-	2581900	2583105	1206	spl		peptidoglycan lytic protein P45				TTG	 
lmo2506	0.77793428822606	1.7146739716382062	0.3363411437804307	1.0	1.0	1.0	-	2583181	2584065	885	ftsX		cell division protein FtsX				ATG	 
lmo2507	1.0878185761919106	2.1255240400328943	0.15563406746452668	1.0	1.0	1.0	-	2584055	2584741	687	ftsE		cell division protein FtsE				ATG	 
lmo2508	-0.06950038605136832	-1.0493532233752376	0.9321189035857179	1.0	1.0	1.0	-	2585245	2586108	864			hypothetical protein				ATG	 
lmo2509	-0.17337863456826952	-1.127696336632156	0.8383088894488202	1.0	1.0	1.0	-	2586114	2587097	984	prfB		peptide chain release factor 2				ATG	 
lmo2510	-0.10682673074219018	-1.0768570367143067	0.8932270264206219	1.0	1.0	1.0	-	2587300	2589813	2514	secA		preprotein translocase subunit SecA				ATG	 
lmo2511	-1.3628361552441497	-2.5719028630457026	0.07809994622462613	1.0	1.0	1.0	-	2590044	2590607	564			hypothetical protein				ATG	 
lmo2512	0.2453893791791799	1.1854126671878353	0.7791176336935783	1.0	1.0	1.0	-	2590802	2591458	657	comFC		competence protein ComFC				ATG	 
lmo2513	-0.2040265714257794	-1.1519088579063468	0.8131627029469597	1.0	1.0	1.0	-	2591451	2592770	1320	comFA		competence protein comFA				ATG	 
lmo2514	-0.04374305858799943	-1.0307847215268415	0.9557863014530383	1.0	1.0	1.0	-	2592965	2593816	852			hypothetical protein				ATG	 
lmo2515	-0.03303550332445937	-1.0231626484641618	0.9673208607731052	1.0	1.0	1.0	-	2593837	2594523	687			two-component response regulator DegU				ATG	 
lmo2516	0.5426670320814413	1.4566628834616255	0.5430437491919258	1.0	1.0	1.0	+	2594908	2595543	636			hypothetical protein				ATG	 
lmo2517	0.3417550922248598	1.267297371003811	0.7153068037324024	1.0	1.0	1.0	+	2595485	2596090	606			hypothetical protein				ATG	 
lmo2518	0.5800806501950095	1.4949328167140228	0.47404593429391517	1.0	1.0	1.0	+	2596266	2597324	1059			LytR family transcriptional regulator				ATG	 
lmo2519	0.36450785236715966	1.2874423684182004	0.6491230952840015	1.0	1.0	1.0	-	2597363	2598415	1053			teichoic acid linkage unit synthesis protein				TTG	 
lmo2520	0.12020929151593052	1.0868925263973561	0.8850030650186709	1.0	1.0	1.0	-	2598423	2599547	1125			O-succinylbenzoate-CoA synthase				ATG	 
lmo2521	0.7494479233588294	1.6811493813496041	0.3764964544501921	1.0	1.0	1.0	-	2599548	2600282	735			polyglycerol phosphate biosynthesis protein TagA				ATG	 
lmo2522	0.6036637673787215	1.5195706659755206	0.47028741114846473	1.0	1.0	1.0	-	2600408	2601241	834			cell wall-binding protein				ATG	 
lmo2523	0.38161827762568024	1.3028023955471222	0.3180338643991756	1.0	1.0	1.0	-	2601632	2601997	366			single-strand DNA-binding protein				ATG	 
lmo2524	0.2381026188418609	1.1794404828330516	0.7673501712761002	1.0	1.0	1.0	-	2602249	2602683	435	fabZ		(3R)-hydroxymyristoyl-ACP dehydratase				ATG	 
lmo2525	0.0014993921320201054	1.0010398396876623	0.9985087291523205	1.0	1.0	1.0	-	2602705	2603700	996	mbl		rod shape-determining protein MreB				ATG	 
lmo2526	0.4702122697932083	1.3853132800899404	0.4953348708218437	1.0	1.0	1.0	-	2603863	2605155	1293	murA		UDP-N-acetylglucosamine 1-carboxyvinyltransferase				TTG	 
lmo2527	0.7200457454175204	1.647234264717136	0.42173285369144575	1.0	1.0	1.0	-	2605337	2605573	237			hypothetical protein				ATG	 
lmo2528	-0.08190540868939955	-1.05841499687967	0.9151213281228687	1.0	1.0	1.0	-	2605697	2606101	405	atpC		ATP synthase F0F1 subunit epsilon				ATG	 
lmo2529	0.004822356232820013	1.0033481953522778	0.9945424610548124	1.0	1.0	1.0	-	2606123	2607544	1422	atpD		ATP synthase F0F1 subunit beta				ATG	 
lmo2530	0.020358446990410783	1.0142114359333705	0.9782445460920837	1.0	1.0	1.0	-	2607605	2608477	873	atpG		ATP synthase F0F1 subunit gamma				TTG	 
lmo2531	-0.1240719757904909	-1.0898064811021773	0.8718571772646975	1.0	1.0	1.0	-	2608515	2610029	1515	atpA		ATP synthase F0F1 subunit alpha				ATG	 
lmo2532	-0.0028852098647913493	-1.0020018761670282	0.9968138180985321	1.0	1.0	1.0	-	2610056	2610595	540	atpH		ATP synthase F0F1 subunit delta				ATG	 
lmo2533	-0.04541145148298931	-1.031977453627528	0.9495919749797326	1.0	1.0	1.0	-	2610592	2611104	513	atpF		ATP synthase F0F1 subunit B				GTG	 
lmo2534	-0.08105574335928978	-1.0577918341624135	0.9133721358750304	1.0	1.0	1.0	-	2611192	2611410	219	atpE		ATP synthase F0F1 subunit C				ATG	 
lmo2535	-0.35306945556068037	-1.2772752494831106	0.6513321945223935	1.0	1.0	1.0	-	2611482	2612198	717	atpB		ATP synthase F0F1 subunit A				TTG	 
lmo2536	-0.07601343168909125	-1.0541012370724296	0.9103653991682855	1.0	1.0	1.0	-	2612205	2612603	399	atpI		ATP synthase subunit I				ATG	 
lmo2537	0.15540252267937937	1.1137323145079316	0.8464571563462888	1.0	1.0	1.0	-	2613435	2614574	1140			UDP-N-acetylglucosamine 2-epimerase				TTG	 
lmo2538	0.15755050152476002	1.1153917471350432	0.8396985968006729	1.0	1.0	1.0	-	2614692	2615321	630	upp		uracil phosphoribosyltransferase				ATG	 
lmo2539	-0.023704925549870026	-1.0165667336101554	0.9760443021085209	1.0	1.0	1.0	-	2615458	2616699	1242	glyA		serine hydroxymethyltransferase				ATG	 
lmo2540	-0.4188436439874703	-1.3368556021791793	0.6193435023101093	1.0	1.0	1.0	-	2616835	2617242	408			phosphatase				ATG	 
lmo2541	-0.14651245026633042	-1.1068904545889384	0.857379673963473	1.0	1.0	1.0	-	2617239	2618276	1038			tRNA threonylcarbamoyladenosine biosynthesis protein				ATG	 
lmo2542	-0.06788658549823978	-1.0481800717586476	0.9324485222945481	1.0	1.0	1.0	-	2618577	2619428	852			protoporphyrinogen oxidase				ATG	 
lmo2543	-0.2083819264239306	-1.1553916123063634	0.7907083319624565	1.0	1.0	1.0	-	2619415	2620491	1077			peptide chain release factor 1				ATG	 
lmo2544	0.6115818123452197	1.5279335611998097	0.46842305677530494	1.0	1.0	1.0	-	2620514	2621089	576			thymidine kinase				ATG	 
lmo2545	-0.016042764838038792	-1.0111820541960819	0.9831436255437208	1.0	1.0	1.0	-	2621201	2622067	867	thrB		homoserine kinase				ATG	 
lmo2546	-0.24853918090999016	-1.1880035777457771	0.7454116831758788	1.0	1.0	1.0	-	2622067	2623122	1056	thrC		threonine synthase				ATG	 
lmo2547	-0.08133358783836009	-1.0579955708603621	0.918422851346859	1.0	1.0	1.0	-	2623125	2624411	1287	hom		homoserine dehydrogenase				GTG	 
lmo2548	0.11972998230830889	1.0865314860866382	0.7932342091957452	1.0	1.0	1.0	-	2624633	2624878	246	rpmE2		50S ribosomal protein L31				ATG	 
lmo2549	0.01817107396204065	1.0126748826459935	0.9816790488707807	1.0	1.0	1.0	-	2624980	2625417	438	gtcA		wall teichoic acid glycosylation protein GtcA				ATG	 
lmo2550	0.1227909468882391	1.0888392261188837	0.883267703496907	1.0	1.0	1.0	-	2625414	2626361	948			glycosyl transferase				ATG	 
lmo2551	0.9928564020123911	1.990121347968246	0.24829566227625977	1.0	1.0	1.0	-	2626442	2627713	1272	rho		transcription termination factor Rho				ATG	 
lmo2552	0.16474254284580958	1.1209660174021407	0.8357243527740996	1.0	1.0	1.0	-	2627816	2629087	1272	murZ		UDP-N-acetylglucosamine 1-carboxyvinyltransferase				GTG	 
lmo2553	0.2563838923657098	1.1944809889080183	0.7477860765835289	1.0	1.0	1.0	-	2629208	2630278	1071			hypothetical protein				ATG	 
lmo2554	0.07978277187506144	1.0568588962136685	0.9224259336681129	1.0	1.0	1.0	-	2630285	2631310	1026			galactosyltransferase				GTG	 
lmo2555	0.173337237136451	1.127663978399052	0.8320023260320495	1.0	1.0	1.0	-	2631303	2632586	1284			N-acetylglucosaminyl-phosphatidylinositol biosynthesis protein				ATG	 
lmo2556	0.15828606034891024	1.115960575199329	0.6798167144481306	1.0	1.0	1.0	-	2632907	2633761	855	fbaA		fructose-1,6-bisphosphate aldolase				ATG	 
lmo2557	-0.07037531777645967	-1.0499898034242576	0.9345173770967646	1.0	1.0	1.0	-	2633930	2634850	921			lipid kinase				TTG	 
lmo2558	-0.04810626511699034	-1.0339068883016733	0.9513798755971739	1.0	1.0	1.0	+	2635167	2637920	2754	ami		autolysin, amidase				TTG	 
lmo2559	0.4419632580199693	1.3584516876043782	0.5711632501264186	1.0	1.0	1.0	-	2637964	2639562	1599	pyrG		CTP synthetase				ATG	 
lmo2560	0.20862792738130942	1.1555886405546063	0.7957348722607078	1.0	1.0	1.0	-	2639930	2640466	537			DNA-directed RNA polymerase subunit delta				TTG	 
lmo2561	0.08044656040051024	1.0573452721985148	0.9212720660425757	1.0	1.0	1.0	-	2640832	2642502	1671	argS		arginyl-tRNA synthetase				ATG	 
lmo2562	0.7334259688807485	1.6625825433973067	0.37176302564162533	1.0	1.0	1.0	-	2642499	2642948	450			hypothetical protein				ATG	 
lmo2563	0.3163563624406205	1.245181771765927	0.7075606488716515	1.0	1.0	1.0	-	2643026	2643679	654			hypothetical protein				ATG	 
lmo2564	-0.13408275152315952	-1.097394881230527	0.8651430446560407	1.0	1.0	1.0	+	2643753	2643938	186			4-oxalocrotonate isomerase				ATG	 
lmo2565	7.129660065601229E-4	1.0004943125094647	0.9992861744473778	1.0	1.0	1.0	-	2643973	2645295	1323			hypothetical protein				ATG	 
lmo2566	-0.22957151204900939	-1.1724866628594612	0.7818874594756158	1.0	1.0	1.0	-	2645310	2646146	837			hypothetical protein				ATG	 
lmo2567	-0.13820363625301013	-1.1005339386530049	0.8042983843807066	1.0	1.0	1.0	-	2646464	2646664	201			hypothetical protein				ATG	 
lmo2568	0.2648021603257096	1.201471278055142	0.7488106661156706	1.0	1.0	1.0	-	2646686	2647009	324			hypothetical protein				ATG	 
lmo2569	-0.0032661041880412967	-1.002266455445292	0.9969535043444883	1.0	1.0	1.0	-	2647164	2648825	1662			peptide ABC transporter substrate-binding protein				TTG	 
lmo2570	-1.3371852683997485	-2.5265789617558547	0.11292207223752782	1.0	1.0	1.0	-	2648960	2649574	615			hypothetical protein				ATG	 
lmo2571	-1.2583165660534288	-2.3921644411169223	0.11870306367464489	1.0	1.0	1.0	-	2649598	2650230	633			nicotinamidase				ATG	 
lmo2572	-2.0195108667963897	-4.054463055676278	0.01635195335908568	0.8155895333312383	1.0	1.0	-	2650231	2650755	525			dihydrofolate reductase subunit A				ATG	 
lmo2573	-2.20050867871604	-4.596413780250194	0.011259681069384464	0.6532912914338782	1.0	1.0	-	2650758	2651756	999			zinc-binding dehydrogenase				ATG	 
lmo2574	-0.12141259358238976	-1.0877994440466443	0.879867098073044	1.0	1.0	1.0	-	2651853	2652125	273			hypothetical protein				ATG	 
lmo2575	-0.13321622527445065	-1.0967359506014476	0.8669770162481991	1.0	1.0	1.0	-	2652174	2653085	912			cation transporter				ATG	 
lmo2576	0.6153071281893494	1.531884077585184	0.5242676266981394	1.0	1.0	1.0	-	2653211	2657803	4593			colossin A				ATG	 
lmo2577	-0.14401645002741859	-1.1049770839973752	0.856628344527199	1.0	1.0	1.0	-	2658024	2658851	828			hypothetical protein				TTG	 
lmo2578	-0.12035197480019022	-1.0870000259450607	0.8807305513936329	1.0	1.0	1.0	+	2658966	2659841	876			hypothetical protein				GTG	 
lmo2579	0.15364421290890995	1.1123757606336906	0.8527648110809489	1.0	1.0	1.0	+	2659852	2660145	294			hypothetical protein				ATG	 
lmo2580	1.1446821006436902	2.2109740625204557	0.22327536404755977	1.0	1.0	1.0	-	2660408	2661076	669			ABC transporter ATP-binding protein				ATG	 
lmo2581	0.99066556939633	1.9871015039873696	0.32556667055440247	1.0	1.0	1.0	-	2661076	2662164	1089			hypothetical protein				ATG	 
lmo2582	-0.14558790136080013	-1.1061813327818837	0.8649692922001384	1.0	1.0	1.0	-	2662243	2663622	1380			histidine kinase				ATG	 
lmo2583	-0.19262336146940928	-1.142839939887165	0.8363443171538615	1.0	1.0	1.0	-	2663619	2664296	678			DNA-binding response regulator				ATG	 
lmo2584	0.30808039691710043	1.2380592821164615	0.763588610590006	1.0	1.0	1.0	-	2664343	2665128	786			formate dehydrogenase accessory protein				ATG	 
lmo2585	-0.28291070812958985	-1.2166470550875377	0.7416089438261451	1.0	1.0	1.0	-	2665190	2665666	477			hypothetical protein				ATG	 
lmo2586	-0.5612196462384293	-1.4755160831323217	0.5294724205920253	1.0	1.0	1.0	-	2665666	2668653	2988			formate dehydrogenase subunit alpha				ATG	 
lmo2587	0.10050888284433057	1.0721515766316945	0.9040186997472563	1.0	1.0	1.0	+	2669152	2669994	843			hypothetical protein				ATG	 
lmo2588	0.4967053359449096	1.4109876260197176	0.5967995714478342	1.0	1.0	1.0	-	2670042	2671523	1482			multidrug transporter				TTG	 
lmo2589	0.8163341548693896	1.760925842907823	0.3798842970500145	1.0	1.0	1.0	-	2671624	2672511	888			TetR family transcriptional regulator				TTG	 
lmo2590	-0.2131962749583689	-1.1592536546617658	0.8017989583311514	1.0	1.0	1.0	-	2678302	2679330	1029			ATP-binding protein				ATG	 
lmo2591	0.3005100479880696	1.2315797470275325	0.7307940275669103	1.0	1.0	1.0	+	2679599	2681125	1527			N-acetylmuramoyl-L-alanine amidase				TTG	 
lmo2592	-0.29023547018912055	-1.2228398478195195	0.7360074017597895	1.0	1.0	1.0	-	2681167	2682018	852			aldo/keto reductase				ATG	 
lmo2593	-0.8011244800143613	-1.742458722314003	0.3742620435378933	1.0	1.0	1.0	-	2682040	2682462	423			MerR family transcriptional regulator				ATG	 
lmo2594	0.9284682976053995	1.9032542471457308	0.33929304085624556	1.0	1.0	1.0	-	2682584	2682943	360			hypothetical protein				ATG	 
lmo2595	0.33079479014211	1.2577060622040086	0.5803430247547563	1.0	1.0	1.0	+	2683187	2684056	870			hypothetical protein				ATG	 
lmo2596	0.5821201169874612	1.4970476239197024	0.3754732467827875	1.0	1.0	1.0	-	2684251	2684643	393	rpsI		30S ribosomal protein S9				GTG	 
lmo2597	0.506735774121509	1.4208317976685967	0.09441677145959648	1.0	1.0	1.0	-	2684665	2685102	438	rplM		50S ribosomal protein L13				ATG	 
lmo2598	-0.019490976685631267	-1.013601789523745	0.980545065414813	1.0	1.0	1.0	-	2685297	2686043	747	truA		tRNA pseudouridine synthase A				ATG	 
lmo2599	0.016402618182070228	1.0114343061400333	0.983536218394633	1.0	1.0	1.0	-	2686049	2686846	798			hypothetical protein				ATG	 
lmo2600	-0.21692578051852962	-1.1622543137786423	0.7825589142980971	1.0	1.0	1.0	-	2686849	2687715	867	cbiO		cobalt ABC transporter ATP-binding subunit				ATG	 
lmo2601	0.19323714446046125	1.1433262553815828	0.8082071177403205	1.0	1.0	1.0	-	2687691	2688530	840			cobalt ABC transporter ATP-binding protein				GTG	 
lmo2602	-2.0718143746889996	-4.204150671724832	0.029666594442151806	1.0	1.0	1.0	+	2688661	2689323	663			hypothetical protein				ATG	 
lmo2603	-1.13587961496604	-2.197525056020334	0.21605697613651098	1.0	1.0	1.0	+	2689442	2690332	891			hypothetical protein				ATG	 
lmo2604	0.12127835904346185	1.087698235225851	0.8880156696281924	1.0	1.0	1.0	-	2690371	2691465	1095			hypothetical protein				ATG	 
lmo2605	0.5340459305363705	1.447984270573325	0.5107658699821551	1.0	1.0	1.0	-	2691673	2692080	408	rplQ		50S ribosomal protein L17				ATG	 
lmo2606	0.34361574281830976	1.2689328648211295	0.6317471600444142	1.0	1.0	1.0	-	2692097	2693041	945	rpoA		DNA-directed RNA polymerase subunit alpha				ATG	 
lmo2607	0.20910977543520914	1.1559746619371054	0.7683260157973617	1.0	1.0	1.0	-	2693151	2693540	390	rpsK		30S ribosomal protein S11				ATG	 
lmo2608	0.22594596406240974	1.1695438581326953	0.7580108577142304	1.0	1.0	1.0	-	2693563	2693928	366	rpsM		30S ribosomal protein S13				ATG	 
lmo2609	0.14274704782961045	1.104005261545655	0.8396163112616915	1.0	1.0	1.0	-	2693947	2694060	114	rpmJ		50S ribosomal protein L36				ATG	 
lmo2610	0.14061574027121004	1.1023755078478883	0.8463137024393164	1.0	1.0	1.0	-	2694164	2694382	219	infA		translation initiation factor IF-1				ATG	 
lmo2611	0.009093137324910572	1.0063227874606753	0.9906985701968551	1.0	1.0	1.0	-	2694769	2695416	648	adk		adenylate kinase				TTG	 
lmo2612	0.07056402696716901	1.0501271544789588	0.9123576785116796	1.0	1.0	1.0	-	2695476	2696771	1296	secY		preprotein translocase subunit SecY				ATG	 
lmo2613	-0.09801869112709127	-1.0703025648579272	0.8850845721160799	1.0	1.0	1.0	-	2696771	2697211	441	rplO		50S ribosomal protein L15				ATG	 
lmo2614	-0.12690612485939035	-1.0919494910568892	0.8665814414928578	1.0	1.0	1.0	-	2697267	2697446	180	rpmD		50S ribosomal protein L30				ATG	 
lmo2615	-0.1473544596788905	-1.1075366647623115	0.8408719021978335	1.0	1.0	1.0	-	2697463	2697966	504	rpsE		30S ribosomal protein S5				ATG	 
lmo2616	-0.07034672001898912	-1.0499689902549545	0.922556360936441	1.0	1.0	1.0	-	2697988	2698347	360	rplR		50S ribosomal protein L18				GTG	 
lmo2617	-0.219294340964991	-1.1641640247933769	0.772909625607497	1.0	1.0	1.0	-	2698387	2698923	537	rplF		50S ribosomal protein L6				ATG	 
lmo2618	-0.051450512152991124	-1.0363063216867772	0.945562595328569	1.0	1.0	1.0	-	2698954	2699352	399	rpsH		30S ribosomal protein S8				ATG	 
lmo2619	0.004425023859010224	1.0030719014605365	0.9954247175811382	1.0	1.0	1.0	-	2699383	2699568	186			30S ribosomal protein S14				GTG	 
lmo2620	0.051842228750210495	1.0365877349370674	0.9462963564216507	1.0	1.0	1.0	-	2699600	2700139	540	rplE		50S ribosomal protein L5				ATG	 
lmo2621	0.14039367224556187	1.102205836846133	0.8587702076929005	1.0	1.0	1.0	-	2700166	2700477	312	rplX		50S ribosomal protein L24				ATG	 
lmo2622	0.17005994633615984	1.1251052336783163	0.8303308460119891	1.0	1.0	1.0	-	2700515	2700883	369	rplN		50S ribosomal protein L14				ATG	 
lmo2623	0.1462597396270091	1.1066965823643806	0.8531297239553539	1.0	1.0	1.0	-	2700963	2701226	264	rpsQ		30S ribosomal protein S17				ATG	 
lmo2624	0.28589281912351083	1.2191645163923261	0.7053851196282983	1.0	1.0	1.0	-	2701254	2701445	192	rpmC		50S ribosomal protein L29				ATG	 
lmo2625	0.1900637327175101	1.1408141115345227	0.8087202214584857	1.0	1.0	1.0	-	2701435	2701869	435	rplP		50S ribosomal protein L16				ATG	 
