Genome elements	LOGFC_EGD_WT vs EGDe_280212.ge	STAT_EGD_WT vs EGDe_280212_LPE.ge	LOGFC_EGD_WT vs EGDe_280212.gr	STAT_EGD_WT vs EGDe_280212_TSTUDENTTILING.gr	CORR_EGD_WT vs EGDe_280212_ARRAYSCORR.gr	STAT_EGD_WT vs EGDe_280212_FDRBY.gr	STAT_EGD_WT vs EGDe_280212_FDRBONF.gr	Strand	Begin	End	Length (bp)	Info	Description	Note	Supp Note	Operon	COG	StartCodon	SD energy
lmo2756	0.8362018077161295	0.380152735132532	0.4809547437940003	0.2560231227076032	0.5751658742613875	1.0	1.0	-	2833834	2835987	2154	topB		DNA topoisomerase III				ATG	 
lmo2757	0.22962360353658084	0.8105329353730946	-0.06517551762000018	0.02407532201944942	-0.28383631567569756	0.662985308254964	1.0	-	2836011	2837783	1773			ATP-dependent DNA helicase				ATG	 
lmo2758	-1.1970284460042908	0.13120522562528714	-2.0647895912839997	9.624817774055604E-28	1.724929426845549	0.5	0.5	-	2837944	2839410	1467	guaB		inosine-monophosphate dehydrogenase				ATG	 
lmo2759	-1.3054012954318104	0.17630810755022008	-1.923712614001	4.288273075734437E-8	1.4736561245441846	0.500000776444677	0.5000614723945407	-	2839698	2840228	531			hypothetical protein				ATG	 
lmo2760	-1.2392830639441996	0.2154981947595973	-1.4643102011949996	5.201765284335094E-10	1.181578481783345	0.5000000127592452	0.5000007456730535	-	2840286	2841896	1611			ABC transporter ATP-binding protein				ATG	 
lmo2760a			-0.7950818661099994	0.20592303248751687	7.950818661099994E-7	1.0	1.0	+	2842035	2842385	351			hypothetical protein				GTG	 
lmo2761	1.5162793819691505	0.08278816001395506	1.0663406946200007	1.6312793026527467E-7	0.7032613562516251	0.5000026410785017	0.5002338438880353	+	2842413	2843867	1455			beta-glucosidase				ATG	 
lmo2762	1.9671734100637401	0.039825940122341974	1.754012359165	0.26231004512448675	0.8916409454254298	1.0	1.0	+	2843914	2844216	303			PTS cellbiose transporter subunit IIB				ATG	 
lmo2763	1.90313412366614	0.03480048256580681	1.4236171549000005	3.786998278934021E-6	0.748038268662635	0.5000503280677893	0.505428662032852	+	2844249	2845601	1353			PTS cellbiose transporter subunit IIC				ATG	 
lmo2764	1.7422904870158806	0.07035445515929206	1.1260531732100003	0.004835212471507391	0.6463062167885995	0.5377196278159214	1.0	+	2845613	2846497	885			ROK family transcriptional regulator				ATG	 
lmo2765	1.637226536793471	0.09704939872535157	1.5179461733400004	2.3573975193576056E-4	0.9271448631127841	0.5023307031177062	0.8379329343999128	+	2846490	2846798	309			PTS cellbiose transporter subunit IIA				ATG	 
lmo2766	-0.04585799390785894	0.9614733403263599	-0.1449360743639998	0.46977881513269215	3.1605410968306944	1.0	1.0	-	2846839	2847573	735			RpiR family transcriptional regulator				ATG	 
lmo2767	-0.1912087425514386	0.8118222792378839	-0.6035800979230004	0.019927645894187482	3.1566553383960803	0.6374144549466738	1.0	-	2847673	2848335	663			hypothetical protein				TTG	 
lmo2768	-0.46788790804303915	0.6061106028262444	-0.35662490204700026	0.003078684571265049	0.7622015784477075	0.5249553133567689	1.0	-	2848406	2849536	1131			hypothetical protein				ATG	 
lmo2769	0.08109700984827128	0.9281085178528761	0.06104973235400024	0.8716766343077502	0.7527988080968884	1.0	1.0	-	2849563	2850450	888			ABC transporter ATP-binding protein				ATG	 
lmo2770	-0.8596547704326696	0.3247196473003058	-1.3092869694299996	6.0518122042036145E-27	1.5230381014125325	0.5	0.5	+	2850620	2852950	2331			bifunctional glutamate--cysteine ligase/glutathione synthetase				ATG	 
lmo2771	1.8778505978073001	0.060959353490343204	2.0546310163049997	1.1797599632496184E-25	1.0941397674043505	0.5	0.5	-	2852988	2854436	1449			beta-glucosidase				ATG	 
lmo2772	2.3650539289768595	0.017663178322721018	2.57263651124	3.164334724706791E-51	1.0877707606240261	0.5	0.5	-	2854429	2856282	1854			PTS beta-glucoside transporter subunit IIABC				ATG	 
lmo2773	0.8977676017842615	0.2779433043652255	0.7685196533170005	3.93990237513598E-6	0.8560340691617873	0.5000520773952105	0.5056478500547574	-	2856379	2857218	840			transcriptional antiterminator				TTG	 
lmo2774	-0.17095772671240006	0.6534341502673816	-0.8247108619675005	0.017672479449229235	4.824063105114289	0.6229720535290671	1.0	-	2857580	2858203	624			ABC transporter ATP-binding protein				ATG	 
lmo2775	-0.025461054679349893	0.9473492455618306	-0.7396881576639984	0.0018183677549823776	29.05174852257476	0.5153853837892651	1.0	-	2858196	2860364	2169			bacteriocin transporter				ATG	 
lmo2776	-0.8646755346830792	0.022441300586956592	-1.6544703642889997	1.1496204332492949E-5	1.9134002269364496	0.5001405708194135	0.5164798089106286	-	2860426	2860821	396			hypothetical protein				ATG	 
lmo2777	-1.3178458995722302	0.18739915129173434	-2.1202839932099997	1.3699044985267875E-16	1.6089013092488575	0.5000000000000084	0.5000000000001964	+	2861424	2862614	1191			multidrug transporter				ATG	 
lmo2778	-0.19538353347226955	0.8316091427638018	-0.6670838554130003	0.1988116775795994	3.414227614568545	1.0	1.0	-	2862774	2863283	510			hypothetical protein				TTG	 
lmo2779	-1.7304723023137392	0.058589122742340294	-1.4965927503284997	1.153988290657039E-11	0.8648464054162963	0.5000000003470418	0.5000000165424221	-	2863561	2864661	1101	ychF		GTP-binding protein EngD				ATG	 
lmo2780	0.6627211695023201	0.2918326532969968	0.01997654544799987	0.781468452924072	0.030143213114802933	1.0	1.0	-	2864813	2865121	309			PTS cellbiose transporter subunit IIA				ATG	 
lmo2781	0.7464733880753007	0.3403679700735198	0.07993716849099997	0.9353601869038789	0.1070864276851304	1.0	1.0	-	2865127	2867397	2271			beta-glucosidase				ATG	 
lmo2782	1.23902882730553	0.07657463865101599	0.9208727270165	0.05305384910192687	0.743221389787264	0.8302996883483091	1.0	-	2867432	2867731	300			PTS cellbiose transporter subunit IIB				ATG	 
lmo2783	0.7428576381853	0.3792000072137527	-0.49678786391599994	0.021472578691130024	-0.6687524478170339	0.6472123711127931	1.0	-	2867746	2869041	1296			PTS cellbiose transporter subunit IIC				TTG	 
lmo2784	-0.012223213484599427	0.990316658712166	0.2392935044929998	0.02348284456248508	-19.576971701794818	0.6595036759694168	1.0	-	2869191	2871107	1917			transcriptional antiterminator				GTG	 
lmo2785	-1.22127025744334	0.09500085511139822	-1.76623747003	1.5166083598723315E-16	1.4462298244514018	0.5000000000000092	0.5000000000002174	-	2871318	2872784	1467	kat		catalase				ATG	 
lmo2786	0.721981137147031	0.47465693277460996	0.538259719295	0.09378211176645135	0.7455315542203477	1.0	1.0	-	2872932	2873915	984	bvrC		hypothetical protein				ATG	 
lmo2787	0.8710789239471506	0.38829611498085015	0.37998064780100016	0.044112895087468414	0.4362183923348535	0.7807766941742137	1.0	-	2873915	2875837	1923	bvrB		beta-glucoside-specific phosphotransferase enzyme II ABC component				ATG	 
lmo2788	0.09979349178631125	0.9014406078458723	0.7439933441679996	1.640034476360864E-4	7.455329309060751	0.5016589847240182	0.7350989421863299	-	2875945	2876775	831	bvrA		transcription antiterminator				TTG	 
lmo2789	0.16400901428771952	0.868377778135639	-0.2004557500219999	0.3546810447497488	-1.2222239789231475	1.0	1.0	-	2876947	2877153	207			hypothetical protein				ATG	 
lmo2790	0.3761201565901704	0.6599740839852108	0.5832840033379998	1.0856901639410872E-4	1.550791663562876	0.5011271114917322	0.6556336850009549	-	2877160	2878011	852	parB		partition protein ParB homolg				ATG	 
lmo2791	0.7559322151895103	0.4074262721778661	0.9222456441230003	6.996453432893377E-5	1.2200110348409952	0.5007498711126905	0.6002941599605266	-	2878004	2878765	762	parA		partition protein, ParA-like protein				TTG	 
lmo2792	-0.6479569363970388	0.43797448277854634	-1.0911699990215002	3.6121880864638955E-4	1.6840162327591481	0.5034541020611631	1.0	-	2878989	2879747	759			hypothetical protein				GTG	 
lmo2793	0.012461371133739796	0.9901719169593197	-0.4570101871144998	0.314681392368502	-36.674149434256194	1.0	1.0	-	2879906	2880205	300			hypothetical protein				GTG	 
lmo2794	0.40714362129441994	0.6225793866228144	-0.006983506602999956	0.6196721925755346	-0.017152440165456837	1.0	1.0	-	2880217	2881071	855			NA-binding protein Spo0J				ATG	 
lmo2795	-0.015493930349260054	0.9874527334068602	-0.5439919414100001	0.012239708764403258	35.11000302360205	0.5881245561053723	1.0	-	2881243	2882049	807			RpiR family transcription regulator				ATG	 
lmo2796	0.7532602167249891	0.4543272547961208	0.13958271514649967	0.787403620926554	0.1853047752254524	1.0	1.0	-	2882033	2882938	906			transcriptional regulator				ATG	 
lmo2797	0.8316731019363495	0.39230841096942237	0.529738404533	0.1418870212978709	0.6369550768200058	1.0	1.0	-	2882963	2883409	447			PTS mannitol transporter subunit IIA				ATG	 
lmo2798	0.2800437063355501	0.7707820511911194	0.2932390742109998	0.2781681077275383	1.0471189588515122	1.0	1.0	-	2883422	2884078	657			phosphatase				ATG	 
lmo2799	0.13065112695205006	0.8925795912499701	-0.2384582906770003	0.07097711012512538	-1.8251529568858313	0.9294422151547443	1.0	-	2884141	2885547	1407			PTS mannitol transporter subunit IIBC				ATG	 
lmo2800	0.07225481722395077	0.9428416540918383	-0.2991375195770001	0.003109649851061075	-4.1400356553368045	0.5251729711641574	1.0	-	2885581	2886582	1002			dehydrogenase				ATG	 
lmo2801	-0.14005744386546937	0.889891942327283	-0.46126994985799996	5.966541542655502E-4	3.293434016267409	0.5054499516579437	1.0	-	2886584	2887297	714			N-acetylmannosamine-6-phosphate 2-epimerase				GTG	 
lmo2802	-0.5922379182909712	0.5075808644240334	-1.1057829354314992	2.8460380691993694E-6	1.8671262026289566	0.5000383645082696	0.5040797955721973	-	2887499	2888215	717	gidB		16S rRNA methyltransferase GidB				ATG	 
lmo2802a			0.8835307259829999	0.012879077836593197	-8.835307259829999E-7	0.1845872402865838	1.0	-	2888368	2888634	267			hypothetical protein				ATG	 
lmo2803	2.226895726281141	0.013302625917693822	1.4540776380029996	0.03609188525300474	0.6529617084636793	0.7353531822878426	1.0	-	2888639	2889001	363			hypothetical protein				ATG	 
lmo2804	1.06793578778011	0.2908460138092861	0.4588606405290001	0.5413949775355669	0.4296706279343084	1.0	1.0	-	2888994	2890277	1284			hypothetical protein				ATG	 
lmo2805	-0.7500137159581	0.07771298696726092	-1.0325429830570005	0.14348718750618783	1.3766988004185836	1.0	1.0	-	2890274	2890666	393			hypothetical protein				TTG	 
lmo2806	-0.09259066063778842	0.7534580464515332	-0.6668935840349999	0.355595326389198	7.202600990653532	1.0	1.0	-	2890779	2891171	393			hypothetical protein				TTG	 
lmo2807	0.19632083399443978	1.0	-0.6621739059899996	0.319366390879965	-3.3729171403619533	1.0	1.0	-	2891269	2891652	384			hypothetical protein				TTG	 
lmo2808	0.25903192255212026	1.0	-0.9694618121409999	0.057681767801961964	-3.742634508478131	0.8558538540096875	1.0	-	2891649	2892032	384			hypothetical protein				TTG	 
lmo2809	0.21265195701702044	0.49902926340459675	-0.8169898258099995	0.11709166455803333	-3.8419106848125946	1.0	1.0	-	2892057	2892437	381			hypothetical protein				GTG	 
lmo2810	-1.5613442646927194	0.117301377208884	-0.8947829250774999	1.8182705905400504E-14	0.5730849661484476	0.500000000000835	0.5000000000260649	-	2892596	2894485	1890	gidA		tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA				ATG	 
lmo2811	-0.7258606637939398	0.4582424926975587	-1.2724737226085	4.1107747719658923E-19	1.7530550780331786	0.5	0.5000000000000006	-	2894510	2895883	1374	trmE		tRNA modification GTPase TrmE				ATG	 
lmo2812	-0.27890396472788037	0.6777232118122549	-1.264928597179999	4.012933818155782E-12	4.535355380889469	0.5000000001272475	0.5000000057525407	+	2896241	2897059	819			D-alanyl-D-alanine carboxypeptidase				ATG	 
lmo2813	0.186655380134491	0.8538522431465416	-0.27010868190399995	0.6729172354361153	-1.4470982926362916	1.0	1.0	-	2897116	2897823	708			hypothetical protein				ATG	 
lmo2814	0.6516024066461705	0.5201441334408627	0.28390842683000006	0.47919828046941415	0.4357080697281194	1.0	1.0	-	2897847	2898374	528			TetR family transcriptional regulator				ATG	 
lmo2815	-1.7937591234216796	0.036109143902173124	-2.2751244565899995	4.315701212414675E-14	1.2683556152456483	0.5000000000018215	0.5000000000618656	+	2898535	2899266	732			3-ketoacyl-ACP reductase				ATG	 
lmo2816	0.3803951702515498	0.5441735175595643	-0.600232813181	0.0016466074544443658	-1.5779191223276434	0.514074139094022	1.0	-	2899313	2900506	1194			MFS transporter				ATG	 
lmo2817	-0.6106191259543703	0.5410257445358808	-0.727113612633	9.058556160003938E-7	1.1907809331988317	0.5000133103280499	0.5012985440255365	-	2900594	2901784	1191			peptidase				ATG	 
lmo2818	0.1606051749678592	0.8687660638543884	-0.6524993778275001	1.4351413121018E-8	-4.062754378606296	0.5000002800966208	0.500020572750709	-	2901800	2903200	1401			MFS transporter				ATG	 
lmo2819	0.06906199674518021	0.9456481318325136	-0.24348371500350008	0.006688650077720263	-3.5255817450788176	0.5507864923003224	1.0	-	2903200	2904402	1203			carboxypeptidase				ATG	 
lmo2820	0.10408281808274111	0.9148361120924025	-0.09961523281649964	0.036063184001968784	-0.9570766304320283	0.7352913780443748	1.0	-	2904598	2906940	2343			amino-terminal domain-containing protein				GTG	 
lmo2821	0.34816039606987026	0.68925571216066	-0.3765801746049995	0.006514279729401365	-1.0816284070673732	0.5495855504646879	1.0	+	2907153	2909708	2556			internalin				TTG	 
lmo2822	-1.5450797770609999	0.12180451395247527	-1.4715798658939998	2.6954243986391965E-4	0.9524296982859946	0.5026456688339205	0.8863890875449288	-	2909753	2910076	324			hypothetical protein				ATG	 
lmo2823	-0.9071812187553387	0.3473289856069943	-0.7967442866179999	7.951473313304608E-8	0.8782636480406204	0.5000013688403057	0.5001139843699463	-	2910085	2911326	1242			sporulation protein SpoOJ				ATG	 
lmo2824	-0.869342146901749	0.3484704249311049	-0.9684449546439999	1.1244285556980896E-10	1.113997472796463	0.5000000030247902	0.5000001611868334	-	2911415	2912602	1188			D-3-phosphoglycerate dehydrogenase				GTG	 
lmo2825	-0.6066978091260893	0.5287659101560199	-0.9880581079040001	7.2773834927167055E-9	1.6285836095687187	0.5000001497038865	0.5000104321292368	-	2912595	2913686	1092	serC		phosphoserine aminotransferase				GTG	 
lmo2826	-0.8624934462760603	0.3789723643249897	-1.2706624966980007	1.051134779150693E-9	1.473243074697285	0.5000000247417173	0.500001506801706	-	2914057	2915205	1149			MFS transporter				TTG	 
lmo2827	-0.7643242781406299	0.4480996855093582	-1.7462538482084997	2.281889348658138E-5	2.2847028390313704	0.5002647383764406	0.5327108838130145	-	2915219	2915641	423			MarR family transcriptional regulator				ATG	 
lmo2828	-2.18656391050375	0.017831800522686958	-2.7477000150210005	9.507293832694279E-11	1.2566291805246037	0.5000000025974888	0.5000001362870571	-	2915744	2916097	354			hypothetical protein				ATG	 
lmo2829	-1.0504617439505397	0.2968772859030716	-1.7177737165599996	9.949580853968074E-6	1.6352558543444489	0.5001227631131148	0.5142627241541632	+	2916291	2916890	600			nitroreductase				ATG	 
lmo2830	-1.1789318493378502	0.17399844083818206	-1.5437606951309997	8.487355979020158E-4	1.3094571123836007	0.5075882870200544	1.0	-	2916946	2917266	321			thioredoxin				ATG	 
lmo2831	-0.11791797929537928	0.8945046755713247	-0.111282941749	0.02636882016534698	0.9437317567174484	0.6768490002990712	1.0	-	2917389	2918051	663			phosphoglucomutase				ATG	 
lmo2832	-0.22798058460513815	0.7835640889324241	-0.647423778871	1.2824643933202724E-6	2.8398198030430377	0.5000183807075423	0.5018384127078246	-	2918048	2919169	1122			hypothetical protein				ATG	 
lmo2833	0.2198790538274613	0.7731115553502725	0.09926380131450019	0.9050137547350047	0.4514472824336979	1.0	1.0	-	2919166	2921343	2178			maltose phosphorylase				ATG	 
lmo2834	0.37876513251756094	0.6059967150347905	-0.10073918076599941	0.8557964642817661	-0.2659674086059882	1.0	1.0	-	2921340	2922371	1032			oxidoreductase				ATG	 
lmo2835	0.6657644870411508	0.30077851636661146	-0.18793497314400032	0.3849545376479133	-0.2822844666576277	1.0	1.0	-	2922429	2923223	795			xylose isomerase				ATG	 
lmo2836	0.47232662015255045	0.5830745885629227	-0.331243919891	0.09678832937910109	-0.701302670139608	1.0	1.0	-	2923236	2924288	1053			alcohol dehydrogenase				ATG	 
lmo2837	0.31393798991872046	0.3564475694832412	-0.3525427525514999	0.31774516130423824	-1.1229693884539884	1.0	1.0	-	2924307	2925158	852			sugar ABC transporter permease				ATG	 
lmo2838	0.6075878224497497	0.24553581384534184	-0.3302235159019986	0.26504978738907603	-0.5434992336919484	1.0	1.0	-	2925145	2926026	882			sugar ABC transporter permease				ATG	 
lmo2839	0.7346702329004904	0.23392743325212217	-0.00679607035200025	0.6084655574695348	-0.00925050457695727	1.0	1.0	-	2926101	2927393	1293			sugar ABC transporter substrate-binding protein				ATG	 
lmo2840	0.79356060979012	0.19272422924936605	-0.11608960533400037	0.22509719001255646	-0.14628952584315344	1.0	1.0	-	2927390	2928631	1242			sucrose phosphorylase				GTG	 
lmo2841	0.9539184840457002	0.15038588030347766	-0.36698596992200017	0.30978105007446977	-0.3847141826684833	1.0	1.0	-	2928668	2929090	423			sucrose phosphorylase				ATG	 
lmo2842	-0.22619068762539918	0.8224349158469737	-0.9274932596599994	6.0805630381556815E-9	4.10049268339485	0.5000001274399897	0.5000087164871152	+	2929315	2930340	1026			LacI family transcriptional regulator				TTG	 
lmo2843	0.9022812769335005	0.3713772764879999	0.41723052101550007	0.004028731488576202	0.4624173544124762	0.5317929849739887	1.0	-	2930479	2932473	1995			hypothetical protein				ATG	 
lmo2844	-0.20328580519072847	0.8379939790715925	-0.36244955480600005	0.24465385322996636	1.7829555510082942	1.0	1.0	-	2932609	2933148	540			hypothetical protein				ATG	 
lmo2845	-0.9886686254665005	0.2942677336121091	-1.6677042974599998	1.4538767752043132E-19	1.6868182670134781	0.5	0.5000000000000002	+	2933303	2934715	1413			MFS transporter				ATG	 
lmo2846	-0.5034257247253784	0.26045927281728165	-0.6835364817360001	0.24429712423041305	1.35777026910747	1.0	1.0	-	2934756	2935070	315			hypothetical protein				ATG	 
lmo2847	0.4858103837721206	0.5939451226256112	-0.14413898577000017	0.3666808430121652	-0.29669803401652184	1.0	1.0	-	2935083	2935904	822			rhamnulose-1-phosphate aldolase				ATG	 
lmo2848	0.29591309010726086	0.6693344449267107	-0.2796616400199996	0.12386745838417146	-0.9450803271954934	1.0	1.0	-	2935917	2937179	1263			L-rhamnose isomerase				ATG	 
lmo2849	-0.43864585874991935	0.6020013532913451	-0.4451080185155001	0.05429892664278818	1.0147320660543724	0.8373648240885319	1.0	-	2937192	2938643	1452			rhamnulokinase				GTG	 
